# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-10-05 13:48:31 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05289800 MINNEHAHA CREEK AT HIAWATHA AVE. IN MINNEAPOLIS,MN
# -----------------------------------------------------------------------------------
#
# Data provided for site 05289800
#            TS   parameter     Description
#         74489       00065     Gage height, feet
#         74490       00060     Discharge, cubic feet per second
#         74491       00045     Precipitation, total, inches
#         74494       00010     Temperature, water, degrees Celsius
#         74495       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#
# Data-value qualification codes included in this output:
#        
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	74489_00065	74489_00065_cd	74490_00060	74490_00060_cd	74491_00045	74491_00045_cd	74494_00010	74494_00010_cd	74495_00095	74495_00095_cd
USGS	05289800	2019-10-03 15:05	CDT	14.56	P	247	P	0.00	P	15.0	P	390	P
USGS	05289800	2019-10-03 15:10	CDT	14.56	P	247	P	0.00	P	15.0	P	390	P
USGS	05289800	2019-10-03 15:15	CDT	14.55	P	245	P	0.00	P	15.0	P	391	P
USGS	05289800	2019-10-03 15:20	CDT	14.57	P	248	P	0.00	P	15.0	P	390	P
USGS	05289800	2019-10-03 15:25	CDT	14.56	P	247	P	0.00	P	15.0	P	391	P
USGS	05289800	2019-10-03 15:30	CDT	14.56	P	247	P	0.00	P	15.0	P	389	P
USGS	05289800	2019-10-03 15:35	CDT	14.55	P	245	P	0.00	P	15.0	P	389	P
USGS	05289800	2019-10-03 15:40	CDT	14.55	P	245	P	0.00	P	15.0	P	390	P
USGS	05289800	2019-10-03 15:45	CDT	14.55	P	245	P	0.00	P	15.0	P	391	P
USGS	05289800	2019-10-03 15:50	CDT	14.55	P	245	P	0.00	P	15.0	P	391	P
USGS	05289800	2019-10-03 15:55	CDT	14.55	P	245	P	0.00	P	15.0	P	391	P
USGS	05289800	2019-10-03 16:00	CDT	14.55	P	245	P	0.00	P	15.0	P	391	P
USGS	05289800	2019-10-03 16:05	CDT	14.55	P	245	P	0.00	P	15.0	P	392	P
USGS	05289800	2019-10-03 16:10	CDT	14.55	P	245	P	0.00	P	15.0	P	392	P
USGS	05289800	2019-10-03 16:15	CDT	14.55	P	245	P	0.00	P	15.0	P	392	P
USGS	05289800	2019-10-03 16:20	CDT	14.55	P	245	P	0.00	P	15.0	P	392	P
USGS	05289800	2019-10-03 16:25	CDT	14.55	P	245	P	0.00	P	15.0	P	392	P
USGS	05289800	2019-10-03 16:30	CDT	14.55	P	245	P	0.00	P	15.0	P	392	P
USGS	05289800	2019-10-03 16:35	CDT	14.55	P	245	P	0.00	P	15.0	P	392	P
USGS	05289800	2019-10-03 16:40	CDT	14.55	P	245	P	0.00	P	14.9	P	392	P
USGS	05289800	2019-10-03 16:45	CDT	14.55	P	245	P	0.00	P	14.9	P	392	P
USGS	05289800	2019-10-03 16:50	CDT	14.54	P	244	P	0.00	P	14.9	P	392	P
USGS	05289800	2019-10-03 16:55	CDT	14.55	P	245	P	0.00	P	14.9	P	392	P
USGS	05289800	2019-10-03 17:00	CDT	14.54	P	244	P	0.00	P	14.9	P	392	P
USGS	05289800	2019-10-03 17:05	CDT	14.54	P	244	P	0.00	P	14.9	P	392	P
USGS	05289800	2019-10-03 17:10	CDT	14.53	P	242	P	0.00	P	14.9	P	392	P
USGS	05289800	2019-10-03 17:15	CDT	14.55	P	245	P	0.00	P	14.9	P	393	P
USGS	05289800	2019-10-03 17:20	CDT	14.54	P	244	P	0.00	P	14.9	P	393	P
USGS	05289800	2019-10-03 17:25	CDT	14.54	P	244	P	0.00	P	14.9	P	393	P
USGS	05289800	2019-10-03 17:30	CDT	14.54	P	244	P	0.00	P	14.9	P	393	P
USGS	05289800	2019-10-03 17:35	CDT	14.54	P	244	P	0.00	P	14.9	P	392	P
USGS	05289800	2019-10-03 17:40	CDT	14.55	P	245	P	0.00	P	14.9	P	393	P
USGS	05289800	2019-10-03 17:45	CDT	14.54	P	244	P	0.00	P	14.9	P	393	P
USGS	05289800	2019-10-03 17:50	CDT	14.53	P	242	P	0.00	P	14.9	P	393	P
USGS	05289800	2019-10-03 17:55	CDT	14.53	P	242	P	0.00	P	14.9	P	393	P
USGS	05289800	2019-10-03 18:00	CDT	14.54	P	244	P	0.00	P	14.9	P	393	P
USGS	05289800	2019-10-03 18:05	CDT	14.55	P	245	P	0.00	P	14.8	P	393	P
USGS	05289800	2019-10-03 18:10	CDT	14.54	P	244	P	0.00	P	14.8	P	393	P
USGS	05289800	2019-10-03 18:15	CDT	14.53	P	242	P	0.00	P	14.8	P	393	P
USGS	05289800	2019-10-03 18:20	CDT	14.53	P	242	P	0.00	P	14.8	P	393	P
USGS	05289800	2019-10-03 18:25	CDT	14.54	P	244	P	0.00	P	14.8	P	392	P
USGS	05289800	2019-10-03 18:30	CDT	14.53	P	242	P	0.00	P	14.8	P	392	P
USGS	05289800	2019-10-03 18:35	CDT	14.53	P	242	P	0.00	P	14.8	P	393	P
USGS	05289800	2019-10-03 18:40	CDT	14.53	P	242	P	0.00	P	14.8	P	393	P
USGS	05289800	2019-10-03 18:45	CDT	14.52	P	241	P	0.00	P	14.8	P	393	P
USGS	05289800	2019-10-03 18:50	CDT	14.53	P	242	P	0.00	P	14.8	P	393	P
USGS	05289800	2019-10-03 18:55	CDT	14.53	P	242	P	0.00	P	14.8	P	393	P
USGS	05289800	2019-10-03 19:00	CDT	14.53	P	242	P	0.00	P	14.8	P	393	P
USGS	05289800	2019-10-03 19:05	CDT	14.52	P	241	P	0.00	P	14.8	P	394	P
USGS	05289800	2019-10-03 19:10	CDT	14.53	P	242	P	0.00	P	14.8	P	393	P
USGS	05289800	2019-10-03 19:15	CDT	14.53	P	242	P	0.00	P	14.8	P	394	P
USGS	05289800	2019-10-03 19:20	CDT	14.53	P	242	P	0.00	P	14.8	P	393	P
USGS	05289800	2019-10-03 19:25	CDT	14.53	P	242	P	0.00	P	14.7	P	393	P
USGS	05289800	2019-10-03 19:30	CDT	14.52	P	241	P	0.00	P	14.7	P	394	P
USGS	05289800	2019-10-03 19:35	CDT	14.52	P	241	P	0.00	P	14.7	P	394	P
USGS	05289800	2019-10-03 19:40	CDT	14.53	P	242	P	0.00	P	14.7	P	394	P
USGS	05289800	2019-10-03 19:45	CDT	14.51	P	239	P	0.00	P	14.7	P	394	P
USGS	05289800	2019-10-03 19:50	CDT	14.51	P	239	P	0.00	P	14.7	P	393	P
USGS	05289800	2019-10-03 19:55	CDT	14.52	P	241	P	0.00	P	14.7	P	394	P
USGS	05289800	2019-10-03 20:00	CDT	14.52	P	241	P	0.00	P	14.7	P	394	P
USGS	05289800	2019-10-03 20:05	CDT	14.52	P	241	P	0.00	P	14.7	P	394	P
USGS	05289800	2019-10-03 20:10	CDT	14.52	P	241	P	0.00	P	14.7	P	394	P
USGS	05289800	2019-10-03 20:15	CDT	14.51	P	239	P	0.00	P	14.7	P	394	P
USGS	05289800	2019-10-03 20:20	CDT	14.51	P	239	P	0.00	P	14.7	P	393	P
USGS	05289800	2019-10-03 20:25	CDT	14.51	P	239	P	0.00	P	14.7	P	393	P
USGS	05289800	2019-10-03 20:30	CDT	14.51	P	239	P	0.00	P	14.7	P	393	P
USGS	05289800	2019-10-03 20:35	CDT	14.51	P	239	P	0.00	P	14.7	P	393	P
USGS	05289800	2019-10-03 20:40	CDT	14.51	P	239	P	0.00	P	14.7	P	393	P
USGS	05289800	2019-10-03 20:45	CDT	14.51	P	239	P	0.00	P	14.7	P	394	P
USGS	05289800	2019-10-03 20:50	CDT	14.51	P	239	P	0.00	P	14.7	P	394	P
USGS	05289800	2019-10-03 20:55	CDT	14.51	P	239	P	0.00	P	14.6	P	394	P
USGS	05289800	2019-10-03 21:00	CDT	14.50	P	238	P	0.00	P	14.6	P	393	P
USGS	05289800	2019-10-03 21:05	CDT	14.50	P	238	P	0.00	P	14.6	P	393	P
USGS	05289800	2019-10-03 21:10	CDT	14.50	P	238	P	0.00	P	14.6	P	393	P
USGS	05289800	2019-10-03 21:15	CDT	14.51	P	239	P	0.00	P	14.6	P	393	P
USGS	05289800	2019-10-03 21:20	CDT	14.50	P	238	P	0.00	P	14.6	P	393	P
USGS	05289800	2019-10-03 21:25	CDT	14.51	P	239	P	0.00	P	14.6	P	393	P
USGS	05289800	2019-10-03 21:30	CDT	14.50	P	238	P	0.00	P	14.6	P	393	P
USGS	05289800	2019-10-03 21:35	CDT	14.51	P	239	P	0.00	P	14.6	P	393	P
USGS	05289800	2019-10-03 21:40	CDT	14.50	P	238	P	0.00	P	14.6	P	393	P
USGS	05289800	2019-10-03 21:45	CDT	14.50	P	238	P	0.00	P	14.6	P	393	P
USGS	05289800	2019-10-03 21:50	CDT	14.51	P	239	P	0.00	P	14.6	P	394	P
USGS	05289800	2019-10-03 21:55	CDT	14.50	P	238	P	0.00	P	14.6	P	394	P
USGS	05289800	2019-10-03 22:00	CDT	14.50	P	238	P	0.00	P	14.6	P	393	P
USGS	05289800	2019-10-03 22:05	CDT	14.50	P	238	P	0.00	P	14.6	P	393	P
USGS	05289800	2019-10-03 22:10	CDT	14.49	P	237	P	0.00	P	14.6	P	394	P
USGS	05289800	2019-10-03 22:15	CDT	14.51	P	239	P	0.00	P	14.6	P	394	P
USGS	05289800	2019-10-03 22:20	CDT	14.50	P	238	P	0.00	P	14.6	P	394	P
USGS	05289800	2019-10-03 22:25	CDT	14.49	P	237	P	0.00	P	14.6	P	394	P
USGS	05289800	2019-10-03 22:30	CDT	14.49	P	237	P	0.00	P	14.6	P	394	P
USGS	05289800	2019-10-03 22:35	CDT	14.49	P	237	P	0.00	P	14.6	P	394	P
USGS	05289800	2019-10-03 22:40	CDT	14.49	P	237	P	0.00	P	14.6	P	394	P
USGS	05289800	2019-10-03 22:45	CDT	14.49	P	237	P	0.00	P	14.6	P	394	P
USGS	05289800	2019-10-03 22:50	CDT	14.49	P	237	P	0.00	P	14.5	P	394	P
USGS	05289800	2019-10-03 22:55	CDT	14.50	P	238	P	0.00	P	14.5	P	394	P
USGS	05289800	2019-10-03 23:00	CDT	14.50	P	238	P	0.00	P	14.5	P	394	P
USGS	05289800	2019-10-03 23:05	CDT	14.50	P	238	P	0.00	P	14.5	P	394	P
USGS	05289800	2019-10-03 23:10	CDT	14.50	P	238	P	0.00	P	14.5	P	394	P
USGS	05289800	2019-10-03 23:15	CDT	14.49	P	237	P	0.00	P	14.5	P	394	P
USGS	05289800	2019-10-03 23:20	CDT	14.49	P	237	P	0.00	P	14.5	P	394	P
USGS	05289800	2019-10-03 23:25	CDT	14.49	P	237	P	0.00	P	14.5	P	394	P
USGS	05289800	2019-10-03 23:30	CDT	14.48	P	235	P	0.00	P	14.5	P	394	P
USGS	05289800	2019-10-03 23:35	CDT	14.49	P	237	P	0.00	P	14.5	P	394	P
USGS	05289800	2019-10-03 23:40	CDT	14.48	P	235	P	0.00	P	14.5	P	394	P
USGS	05289800	2019-10-03 23:45	CDT	14.49	P	237	P	0.00	P	14.5	P	394	P
USGS	05289800	2019-10-03 23:50	CDT	14.48	P	235	P	0.00	P	14.5	P	394	P
USGS	05289800	2019-10-03 23:55	CDT	14.48	P	235	P	0.00	P	14.5	P	394	P
USGS	05289800	2019-10-04 00:00	CDT	14.48	P	235	P	0.00	P	14.5	P	395	P
USGS	05289800	2019-10-04 00:05	CDT	14.47	P	234	P	0.00	P	14.4	P	394	P
USGS	05289800	2019-10-04 00:10	CDT	14.48	P	235	P	0.00	P	14.4	P	395	P
USGS	05289800	2019-10-04 00:15	CDT	14.48	P	235	P	0.00	P	14.4	P	394	P
USGS	05289800	2019-10-04 00:20	CDT	14.48	P	235	P	0.00	P	14.4	P	395	P
USGS	05289800	2019-10-04 00:25	CDT	14.48	P	235	P	0.00	P	14.4	P	394	P
USGS	05289800	2019-10-04 00:30	CDT	14.48	P	235	P	0.00	P	14.4	P	395	P
USGS	05289800	2019-10-04 00:35	CDT	14.47	P	234	P	0.00	P	14.4	P	394	P
USGS	05289800	2019-10-04 00:40	CDT	14.49	P	237	P	0.00	P	14.4	P	394	P
USGS	05289800	2019-10-04 00:45	CDT	14.47	P	234	P	0.00	P	14.4	P	394	P
USGS	05289800	2019-10-04 00:50	CDT	14.48	P	235	P	0.00	P	14.4	P	394	P
USGS	05289800	2019-10-04 00:55	CDT	14.48	P	235	P	0.00	P	14.4	P	394	P
USGS	05289800	2019-10-04 01:00	CDT	14.47	P	234	P	0.00	P	14.4	P	394	P
USGS	05289800	2019-10-04 01:05	CDT	14.46	P	232	P	0.00	P	14.4	P	394	P
USGS	05289800	2019-10-04 01:10	CDT	14.47	P	234	P	0.00	P	14.4	P	394	P
USGS	05289800	2019-10-04 01:15	CDT	14.48	P	235	P	0.00	P	14.4	P	394	P
USGS	05289800	2019-10-04 01:20	CDT	14.47	P	234	P	0.00	P	14.4	P	395	P
USGS	05289800	2019-10-04 01:25	CDT	14.48	P	235	P	0.00	P	14.4	P	395	P
USGS	05289800	2019-10-04 01:30	CDT	14.48	P	235	P	0.00	P	14.4	P	395	P
USGS	05289800	2019-10-04 01:35	CDT	14.48	P	235	P	0.00	P	14.4	P	395	P
USGS	05289800	2019-10-04 01:40	CDT	14.47	P	234	P	0.00	P	14.3	P	395	P
USGS	05289800	2019-10-04 01:45	CDT	14.47	P	234	P	0.00	P	14.3	P	395	P
USGS	05289800	2019-10-04 01:50	CDT	14.47	P	234	P	0.00	P	14.3	P	395	P
USGS	05289800	2019-10-04 01:55	CDT	14.47	P	234	P	0.00	P	14.3	P	395	P
USGS	05289800	2019-10-04 02:00	CDT	14.48	P	235	P	0.00	P	14.3	P	395	P
USGS	05289800	2019-10-04 02:05	CDT	14.47	P	234	P	0.00	P	14.3	P	395	P
USGS	05289800	2019-10-04 02:10	CDT	14.46	P	232	P	0.00	P	14.3	P	396	P
USGS	05289800	2019-10-04 02:15	CDT	14.47	P	234	P	0.00	P	14.3	P	396	P
USGS	05289800	2019-10-04 02:20	CDT	14.47	P	234	P	0.00	P	14.3	P	396	P
USGS	05289800	2019-10-04 02:25	CDT	14.47	P	234	P	0.00	P	14.3	P	396	P
USGS	05289800	2019-10-04 02:30	CDT	14.46	P	232	P	0.00	P	14.3	P	396	P
USGS	05289800	2019-10-04 02:35	CDT	14.46	P	232	P	0.00	P	14.3	P	396	P
USGS	05289800	2019-10-04 02:40	CDT	14.46	P	232	P	0.00	P	14.3	P	395	P
USGS	05289800	2019-10-04 02:45	CDT	14.47	P	234	P	0.00	P	14.3	P	396	P
USGS	05289800	2019-10-04 02:50	CDT	14.47	P	234	P	0.00	P	14.3	P	396	P
USGS	05289800	2019-10-04 02:55	CDT	14.45	P	231	P	0.00	P	14.3	P	396	P
USGS	05289800	2019-10-04 03:00	CDT	14.46	P	232	P	0.00	P	14.3	P	396	P
USGS	05289800	2019-10-04 03:05	CDT	14.47	P	234	P	0.00	P	14.3	P	396	P
USGS	05289800	2019-10-04 03:10	CDT	14.46	P	232	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 03:15	CDT	14.46	P	232	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 03:20	CDT	14.45	P	231	P	0.00	P	14.2	P	395	P
USGS	05289800	2019-10-04 03:25	CDT	14.46	P	232	P	0.00	P	14.2	P	395	P
USGS	05289800	2019-10-04 03:30	CDT	14.46	P	232	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 03:35	CDT	14.46	P	232	P	0.00	P	14.2	P	395	P
USGS	05289800	2019-10-04 03:40	CDT	14.45	P	231	P	0.00	P	14.2	P	395	P
USGS	05289800	2019-10-04 03:45	CDT	14.45	P	231	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 03:50	CDT	14.46	P	232	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 03:55	CDT	14.45	P	231	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 04:00	CDT	14.46	P	232	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 04:05	CDT	14.45	P	231	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 04:10	CDT	14.45	P	231	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 04:15	CDT	14.45	P	231	P	0.00	P	14.2	P	397	P
USGS	05289800	2019-10-04 04:20	CDT	14.46	P	232	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 04:25	CDT	14.46	P	232	P	0.00	P	14.2	P	399	P
USGS	05289800	2019-10-04 04:30	CDT	14.46	P	232	P	0.00	P	14.2	P	397	P
USGS	05289800	2019-10-04 04:35	CDT	14.45	P	231	P	0.00	P	14.2	P	397	P
USGS	05289800	2019-10-04 04:40	CDT	14.46	P	232	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 04:45	CDT	14.45	P	231	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 04:50	CDT	14.45	P	231	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 04:55	CDT	14.45	P	231	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 05:00	CDT	14.46	P	232	P	0.00	P	14.2	P	397	P
USGS	05289800	2019-10-04 05:05	CDT	14.45	P	231	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 05:10	CDT	14.46	P	232	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 05:15	CDT	14.45	P	231	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 05:20	CDT	14.45	P	231	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 05:25	CDT	14.44	P	229	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 05:30	CDT	14.44	P	229	P	0.00	P	14.2	P	397	P
USGS	05289800	2019-10-04 05:35	CDT	14.45	P	231	P	0.00	P	14.2	P	397	P
USGS	05289800	2019-10-04 05:40	CDT	14.46	P	232	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 05:45	CDT	14.45	P	231	P	0.00	P	14.2	P	395	P
USGS	05289800	2019-10-04 05:50	CDT	14.46	P	232	P	0.00	P	14.2	P	399	P
USGS	05289800	2019-10-04 05:55	CDT	14.43	P	228	P	0.00	P	14.2	P	396	P
USGS	05289800	2019-10-04 06:00	CDT	14.44	P	229	P	0.00	P	14.2	P	397	P
USGS	05289800	2019-10-04 06:05	CDT	14.44	P	229	P	0.00	P	14.1	P	397	P
USGS	05289800	2019-10-04 06:10	CDT	14.44	P	229	P	0.00	P	14.1	P	398	P
USGS	05289800	2019-10-04 06:15	CDT	14.45	P	231	P	0.00	P	14.1	P	397	P
USGS	05289800	2019-10-04 06:20	CDT	14.44	P	229	P	0.00	P	14.1	P	397	P
USGS	05289800	2019-10-04 06:25	CDT	14.43	P	228	P	0.00	P	14.1	P	398	P
USGS	05289800	2019-10-04 06:30	CDT	14.44	P	229	P	0.00	P	14.1	P	398	P
USGS	05289800	2019-10-04 06:35	CDT	14.44	P	229	P	0.00	P	14.1	P	397	P
USGS	05289800	2019-10-04 06:40	CDT	14.43	P	228	P	0.00	P	14.1	P	397	P
USGS	05289800	2019-10-04 06:45	CDT	14.43	P	228	P	0.00	P	14.1	P	397	P
USGS	05289800	2019-10-04 06:50	CDT	14.44	P	229	P	0.00	P	14.1	P	397	P
USGS	05289800	2019-10-04 06:55	CDT	14.45	P	231	P	0.00	P	14.1	P	397	P
USGS	05289800	2019-10-04 07:00	CDT	14.44	P	229	P	0.00	P	14.1	P	398	P
USGS	05289800	2019-10-04 07:05	CDT	14.44	P	229	P	0.00	P	14.1	P	397	P
USGS	05289800	2019-10-04 07:10	CDT	14.44	P	229	P	0.00	P	14.1	P	397	P
USGS	05289800	2019-10-04 07:15	CDT	14.43	P	228	P	0.00	P	14.1	P	397	P
USGS	05289800	2019-10-04 07:20	CDT	14.43	P	228	P	0.00	P	14.1	P	397	P
USGS	05289800	2019-10-04 07:25	CDT	14.43	P	228	P	0.00	P	14.1	P	398	P
USGS	05289800	2019-10-04 07:30	CDT	14.44	P	229	P	0.00	P	14.1	P	397	P
USGS	05289800	2019-10-04 07:35	CDT	14.44	P	229	P	0.00	P	14.1	P	397	P
USGS	05289800	2019-10-04 07:40	CDT	14.44	P	229	P	0.00	P	14.1	P	398	P
USGS	05289800	2019-10-04 07:45	CDT	14.44	P	229	P	0.00	P	14.1	P	398	P
USGS	05289800	2019-10-04 07:50	CDT	14.43	P	228	P	0.00	P	14.1	P	398	P
USGS	05289800	2019-10-04 07:55	CDT	14.44	P	229	P	0.00	P	14.1	P	398	P
USGS	05289800	2019-10-04 08:00	CDT	14.44	P	229	P	0.00	P	14.1	P	398	P
USGS	05289800	2019-10-04 08:05	CDT	14.44	P	229	P	0.00	P	14.1	P	398	P
USGS	05289800	2019-10-04 08:10	CDT	14.43	P	228	P	0.00	P	14.0	P	399	P
USGS	05289800	2019-10-04 08:15	CDT	14.44	P	229	P	0.00	P	14.0	P	399	P
USGS	05289800	2019-10-04 08:20	CDT	14.44	P	229	P	0.00	P	14.0	P	398	P
USGS	05289800	2019-10-04 08:25	CDT	14.43	P	228	P	0.00	P	14.0	P	397	P
USGS	05289800	2019-10-04 08:30	CDT	14.44	P	229	P	0.00	P	14.0	P	399	P
USGS	05289800	2019-10-04 08:35	CDT	14.43	P	228	P	0.00	P	14.0	P	399	P
USGS	05289800	2019-10-04 08:40	CDT	14.43	P	228	P	0.00	P	14.0	P	399	P
USGS	05289800	2019-10-04 08:45	CDT	14.44	P	229	P	0.00	P	14.0	P	399	P
USGS	05289800	2019-10-04 08:50	CDT	14.43	P	228	P	0.00	P	14.0	P	399	P
USGS	05289800	2019-10-04 08:55	CDT	14.43	P	228	P	0.00	P	14.0	P	399	P
USGS	05289800	2019-10-04 09:00	CDT	14.42	P	227	P	0.00	P	14.0	P	399	P
USGS	05289800	2019-10-04 09:05	CDT	14.44	P	229	P	0.00	P	14.0	P	399	P
USGS	05289800	2019-10-04 09:10	CDT	14.43	P	228	P	0.00	P	14.0	P	398	P
USGS	05289800	2019-10-04 09:15	CDT	14.42	P	227	P	0.00	P	14.0	P	399	P
USGS	05289800	2019-10-04 09:20	CDT	14.44	P	229	P	0.00	P	14.0	P	399	P
USGS	05289800	2019-10-04 09:25	CDT	14.43	P	228	P	0.00	P	14.0	P	399	P
USGS	05289800	2019-10-04 09:30	CDT	14.43	P	228	P	0.00	P	14.0	P	399	P
USGS	05289800	2019-10-04 09:35	CDT	14.42	P	227	P	0.00	P	14.0	P	398	P
USGS	05289800	2019-10-04 09:40	CDT	14.43	P	228	P	0.00	P	14.0	P	399	P
USGS	05289800	2019-10-04 09:45	CDT	14.43	P	228	P	0.00	P	14.0	P	399	P
USGS	05289800	2019-10-04 09:50	CDT	14.42	P	227	P	0.00	P	14.0	P	399	P
USGS	05289800	2019-10-04 09:55	CDT	14.42	P	227	P	0.00	P	14.0	P	399	P
USGS	05289800	2019-10-04 10:00	CDT	14.42	P	227	P	0.00	P	14.0	P	398	P
USGS	05289800	2019-10-05 09:35	CDT	15.01	P	318	P			12.8	P	352	P
USGS	05289800	2019-10-05 09:40	CDT	15.00	P	316	P	0.00	P	12.8	P	351	P
USGS	05289800	2019-10-05 09:45	CDT	15.00	P	316	P	0.00	P	12.8	P	351	P
USGS	05289800	2019-10-05 09:50	CDT	15.00	P	316	P	0.00	P	12.8	P	350	P
USGS	05289800	2019-10-05 09:55	CDT	14.99	P	315	P	0.00	P	12.8	P	351	P
USGS	05289800	2019-10-05 10:00	CDT	14.99	P	315	P	0.00	P	12.8	P	351	P
USGS	05289800	2019-10-05 10:05	CDT	14.99	P	315	P	0.00	P	12.8	P	352	P
USGS	05289800	2019-10-05 10:10	CDT	14.98	P	313	P	0.00	P	12.8	P	353	P
USGS	05289800	2019-10-05 10:15	CDT	14.99	P	315	P	0.00	P	12.8	P	354	P
USGS	05289800	2019-10-05 10:20	CDT	14.98	P	313	P	0.01	P	12.8	P	355	P
USGS	05289800	2019-10-05 10:25	CDT	14.98	P	313	P	0.00	P	12.8	P	356	P
USGS	05289800	2019-10-05 10:30	CDT	14.99	P	315	P	0.00	P	12.8	P	357	P
USGS	05289800	2019-10-05 10:35	CDT	14.98	P	313	P	0.00	P	12.8	P	357	P
USGS	05289800	2019-10-05 10:40	CDT	14.98	P	313	P	0.00	P	12.8	P	358	P
USGS	05289800	2019-10-05 10:45	CDT	14.98	P	313	P	0.00	P	12.9	P	359	P
USGS	05289800	2019-10-05 10:50	CDT	14.99	P	315	P	0.00	P	12.9	P	358	P
USGS	05289800	2019-10-05 10:55	CDT	14.99	P	315	P	0.00	P	12.9	P	358	P
USGS	05289800	2019-10-05 11:00	CDT	14.98	P	313	P	0.00	P	12.9	P	357	P
USGS	05289800	2019-10-05 11:05	CDT	14.99	P	315	P	0.00	P	12.8	P	357	P
USGS	05289800	2019-10-05 11:10	CDT	15.00	P	316	P	0.00	P	12.8	P	356	P
USGS	05289800	2019-10-05 11:15	CDT	14.99	P	315	P	0.00	P	12.8	P	356	P
USGS	05289800	2019-10-05 11:20	CDT	14.98	P	313	P	0.00	P	12.8	P	357	P
USGS	05289800	2019-10-05 11:25	CDT	14.98	P	313	P	0.00	P	12.8	P	357	P
USGS	05289800	2019-10-05 11:30	CDT	14.99	P	315	P	0.00	P	12.8	P	358	P
USGS	05289800	2019-10-05 11:35	CDT	14.99	P	315	P	0.00	P	12.8	P	358	P
USGS	05289800	2019-10-05 11:40	CDT	15.01	P	318	P	0.00	P	12.8	P	358	P
USGS	05289800	2019-10-05 11:45	CDT	15.00	P	316	P	0.00	P	12.8	P	358	P
USGS	05289800	2019-10-05 11:50	CDT	15.00	P	316	P	0.00	P	12.8	P	357	P
USGS	05289800	2019-10-05 11:55	CDT	15.00	P	316	P	0.00	P	12.8	P	357	P
USGS	05289800	2019-10-05 12:00	CDT	14.99	P	315	P	0.00	P	12.8	P	357	P
